postcode,measure_a,measure_b
NW9 9JD,11.31834154,60.30394822
NW10 5JS,13.16127498,12.17862252
NW6 5QS,9.858299873,51.53137249
NW2 4HB,11.9702042,-34.90876194
NW2 5ED,9.570800483,54.33137064
NW9 0LR,16.867987,100.973759
NW6 7NT,11.89500901,33.67351687
NW2 5LL,7.098487474,17.19724118
NW10 1BS,16.73753727,26.18654219
NW2 6AB,16.84229141,100.1816109
NW6 6EN,18.77142097,17.7669598
NW6 6JU,20.90189471,71.985157
NW6 6SP,14.81050285,-6.70324559
NW10 4RX,11.18887366,2.729652553
NW10 5JJ,11.99050558,161.7544524
NW10 4RJ,14.7320829,117.2225855
NW10 5DX,10.35328546,141.081539
NW10 5HL,16.11498661,48.59830724
NW10 5HB,14.29996708,69.32627658
NW10 5XA,13.93542724,149.4944474
NW10 5DG,17.38306153,140.5902965
NW10 5YS,12.17070176,194.989186
NW10 5YP,18.1248756,96.57835052
NW2 5PH,19.82810445,109.5864448
NW10 5EP,20.16315926,128.18154
NW10 5HD,18.0228705,89.11649504
NW10 5JH,12.76009184,64.80311496
NW10 5DT,7.586663252,29.02990219
NW6 6BN,18.15406376,62.62920911
NW2 5AD,10.53175144,97.30288896
NW10 9SU,15.44444377,146.4479079
NW6 6LN,16.61543951,124.3637906
NW2 6PJ,17.45455548,54.73422552
NW10 9JX,16.36061502,118.8168919
NW10 1BU,11.33544962,92.46894822
NW2 5QB,20.56513704,22.29975197
NW2 5EA,16.09628383,46.84395359
NW10 1PT,13.15524959,131.0484688
NW10 9SL,13.99404268,144.2338513
NW10 1BN,18.98016941,217.9631655
NW2 6PW,9.431183596,-37.08256614
NW10 5YN,11.97981712,34.94240356
NW2 5AE,18.4789423,67.66169526
NW10 5EL,12.81707411,115.5622642
NW6 6DD,13.81669739,58.64748935
NW2 5EE,13.7165236,118.0186514
NW10 9LA,14.73787671,21.55284691
NW10 1BD,20.62301867,73.9767977
NW10 5BJ,12.40466531,106.0387109
NW10 2QJ,14.12794016,93.74107711
NW2 6PN,19.21916058,107.2395904
NW10 9LB,10.09525633,76.63461566
NW2 5HY,14.57954605,66.65959614
HA0 4UN,7.288047046,50.73372292
NW10 5JA,20.0574037,86.01608795
NW2 5PG,19.68765305,165.7926065
NW9 8QL,17.7212483,38.15661202
NW6 6BB,20.89230535,107.7855865
NW10 1BX,18.74002573,146.8832906
NW10 5UR,12.51091037,86.54743284
NW10 3HR,19.99705088,115.0204431
NW2 5BL,9.324869935,25.76226995
NW2 5EG,19.15973458,105.082596
NW6 6BE,15.70825304,95.79387191
NW2 5PE,12.18250404,112.4564023
NW10 5QH,13.2899158,58.83200259
NW2 4LT,19.06127015,21.87661716
NW2 5PL,19.43702908,147.6958105
NW6 6DY,18.1368953,84.83077479
NW2 5DB,17.1471527,-13.11213662
NW6 6DE,13.77457236,122.126527
NW9 0LT,13.6199303,-5.276765635
NW10 1HG,13.97754559,118.9048102
NW2 3XB,9.216551334,48.71793745
TN29 0TD,16.04610025,39.13664575
OX16 5EX,34.5472014,108.5524893
RG9 2DQ,22.9024376,103.4182519
DE12 7LJ,11.66669858,140.5581259
CV1 4EW,10.98616345,80.23004523
SR6 0NU,13.54162067,104.9449814
SR2 9QR,14.36106153,39.41824346
DH5 9DZ,16.06108543,127.5669477
CV4 9BX,11.90103487,5.25171675
CV4 9EN,12.04018624,77.93477854
NN11 4AB,14.42973505,39.83503195
W6 0UH,14.85585868,17.48119074
W6 7PS,17.62189125,90.53028033
SW6 1QE,20.49032993,101.4894566
SW6 4JP,14.06393404,90.12305971
W6 8LU,9.239569228,26.48768731
W6 0UR,6.732071068,84.04801514
W6 0PJ,21.40228623,228.9547325
W6 7HP,22.46092496,105.0052842
W12 9AN,21.05092965,74.55711191
W14 9PA,16.65309212,137.8648734
SW6 5SP,12.96969682,103.6165158
W149LT,8.510433663,33.10067998
W6 0PL,20.23036415,129.1977262
W14 9ES,21.15613699,189.5774499
W6 7HG,10.2910145,131.0567789
W6 0AP,13.55892122,76.61742963
W6 0NJ,19.29853427,60.42561896
W6 7HB,15.89914047,88.49329191
W6 7HJ,19.31899813,99.23963795
W6 0DT,17.34046656,47.6548519
W6 0BA,7.858649062,119.0032046
W6 0DH,16.61324999,55.69671669
W6 0NR,20.15264952,96.54251379
W6 0BD,17.04549844,63.62235053
W6 7HS,13.95086511,29.18393799
W6 7HQ,14.87205317,111.6321491
W6 0HF,13.31203166,51.72155759
W6 0UP,14.39388079,24.43989492
W6 0BP,17.6356046,166.9563486
W6 0HJ,9.682920755,36.514324
W6 0AN,13.17837537,69.79843319
W6 0BQ,9.073896199,32.81295294
W6 0HU,14.48743205,35.25629739
W6 0DR,16.28702773,165.5521888
W6 0AA,16.73508313,72.48743756
W6 0ER,15.16651379,102.2045646
W6 0AT,15.58216826,-0.278242796
W6 0BG,21.16081113,115.0945055
W6 0PD,8.243197737,29.98676574
W6 0ES,6.710611782,66.09442458
W6 0BB,9.850803027,73.82002382
W6 0PB,16.02523467,26.61488826
W6 0AB,9.924479329,-3.693733601
W12 8HJ,9.827948658,128.2438658
W6 0HA,11.89821504,88.69138128
W6 0PQ,9.693755551,58.84233799
W6 0UN,6.87358732,19.5964746
W6 0AD,17.19520756,17.77218796
W6 0DU,9.080524682,33.40999632
W6 0HH,17.37219169,32.76870511
W6 7HH,20.69290881,97.59942065
W6 0HG,17.60713175,111.9540448
W6 0HE,14.57538508,94.52184616
W6 0UW,12.47559023,46.32776397
W6 0JT,11.71018559,64.03075968
W14 8ES,16.02309989,56.83903266
W6 7HA,18.315885,170.5791463
W14 9TW,20.85213704,154.7121152
W6 0EY,11.74844557,176.5873173
W6 0HZ,7.746015143,36.6108353
W6 0NE,19.29466687,107.8159681
W6 0NQ,22.04604297,103.969857
W12 9NF,10.99582223,155.9514911
W6 0BW,11.48768843,54.981058
W14 0BZ,7.435375872,74.41193442
W14 9RP,21.99581062,89.10054744
W6 0BN,12.11334992,104.5835972
W14 0BT,7.849595654,-12.46142406
W14 0BU,24.78424067,93.95064516
W14 9JY,12.54150268,18.24813781
SW6 6DY,14.35559648,170.0080169
W6 0HY,10.14694422,44.30930215
W6 0UJ,21.29516825,66.12357171
SW62QY,9.988669591,87.51777262
SW6 3TT,22.44017692,114.9728502
Sw6 2PG,15.40892432,3.04144368
SW6 2LT,19.89628635,22.62054926
SW6 3TB,7.405285613,28.73156672
SW6 5LQ,12.70719884,100.1864467
SW6 6ES,12.75264969,107.5678841
SW6 6NG,8.096801929,52.28511793
SW6 2SJ,19.76511611,57.88313609
SW6 3BY,24.50128648,174.1724834
SW6 3NR,17.15892708,78.10512064
SW6 2SH,7.889151209,-1.729037703
SW6 6NX,19.72370522,143.1355767
SW6 3NG,18.30495456,84.70213496
SW6 3QP,6.646384108,164.4779747
SW6 3UT,19.03971901,215.3695186
SW6 3UG,8.79888723,95.06426115
SW6 3NH,8.671301323,-15.25718378
SW6 2SP,19.22727366,89.09886873
SW6 4AU,9.660839528,125.7821348
SW6 2RT,8.182194723,109.3607995
SW6 3SR,17.89407103,96.91467599
SW6 5RE,21.7547421,134.078524
SW6 6QQ,15.37711189,48.18194398
SW6 6HD,16.60766838,110.6386006
SW6 3RQ,16.90340388,102.7424672
SW6 3HA,11.30908756,98.68850012
SW6 6HF,11.948897,46.556659
SW6 2SF,20.37086628,77.44509
SW6 2ND,11.66307024,106.1900371
SW6 2UH,11.64757507,116.5627985
SW6 2PN,21.40616625,49.78543711
SW6 6PB,20.37888498,116.3734261
SW6 2QX,7.847792515,-75.31793032
SW6 2LA,10.97125825,78.27246062
SW6 6ET,11.48733682,140.5989623
SW6 6EE,18.03139253,145.4353515
SW6 2QT,8.25037069,105.6826992
SW6 2LG,9.660206043,170.7751628
W14 9HB,9.89925358,77.15573226
SW6 2PJ,23.66777013,70.40650893
SW6 2PL,23.87709561,86.31191929
SW6 2SQ,8.488076643,51.68958252
SW6 6EY,15.401724,39.86547057
SW6 2FW,14.02921886,76.40404482
SW6 6EX,17.88361786,157.4861432
SW6 2LX,19.88135524,91.58483012
SW6 2QS,10.88566965,-41.417171
SW6 5EB,21.77063589,70.89623826
SW6 6PA,14.56828891,149.995987
SW6 6JS,13.77633587,68.15276706
SW6 6LA,8.96447648,61.08320821
SW6 4JH,15.69690341,92.7823945
SW6 3QY,17.06128416,122.5231996
SW6 6JZ,7.707684357,113.3641699
SW6 3NJ,11.96137991,184.0871839
SW6 5LE,21.69965704,107.726517
SW6 3ET,12.90498073,-32.53576411
SW6 6QB,12.86557011,173.2693347
SW6 3RU,10.5963306,153.7609032
SW6 6QR,5.750745103,66.11254933
SW6 6RN,8.769077968,44.44088152
W148RL,13.6161809,44.88968577
SW6 6QL,8.329955856,107.2015637
SW6 6LB,14.38178333,15.69410328
SW6 2RD,15.92219821,33.15545911
SW64AU,16.35930387,19.35587865
SW62UQ,7.299737672,24.61169962
W14 9LH,16.42516615,90.77648187
SW6 5RG,10.31404445,-17.27618724
SW6 6NB,8.928284609,104.1657479
W148SW,10.08923989,129.8610326
W12 0AR,9.456992495,69.20411697
W120AB,21.15896163,98.64755017
SW6 3DT,15.23359684,-13.8782458
W14 9QH,12.99256985,41.00905924
W12 0AJ,11.36675464,60.09952206
W12 0BH,14.64673985,46.83856351
W12 0BY,10.95140354,-3.556924513
W14 8RP,10.00791552,6.257253768
W14 9QL,14.3567412,76.27148851
W12 0UE,14.43409847,61.06735624
W6 8JN,8.695935693,110.2147775
SW6 7AB,11.44011077,43.89979448
SW6 7JG,13.54593039,136.8180621
W149LJ,20.30585635,135.320553
SW61ST,14.43461095,-27.16087837
SW6 4PF,7.070977708,87.1242123
SW6 5SR,14.97987116,93.48230921
SW6 6BB,9.87596376,78.63575787
W14 9QJ,15.40496462,148.1022199
W6 8RD,25.06164211,75.34682629
W14 8XJ,15.57407426,107.0837303
SW6 4ST,9.709767228,-1.704043754
W14 9JB,11.97092893,104.3284543
SW65DH,14.40099225,187.702033
W14 9QS,17.19132282,114.215658
W120BB,12.76595451,94.32201998
W14 9LJ,19.1009316,50.07575436
W14 9RE,26.31221744,91.55235517
W12 0BT,20.11970024,59.48253507
W3 7DP,10.2704399,23.36371116
SW6 3NB,11.89151861,53.31640224
W12 7LJ,20.37266358,40.44464843
W12 0BB,23.5178945,131.0496904
W14 9HY,8.229777523,45.59728701
W14 9HP,6.612271408,-33.30812261
W12 0TZ,8.138698959,37.18047292
W120BT,20.90880564,42.48454462
W14 9HU,9.942388798,-20.45583683
W120BL,8.374593595,150.9503544
W14 9JG,23.17419062,118.7920648
W6 8RA,16.3783238,97.92337749
W12 0BJ,7.318256621,107.1407063
W14 9RG,14.91081322,119.2627622
W14 9NU,12.27809091,50.01589067
W12 0HS,8.138121012,57.48301479
W148SN,7.831213983,-19.2961352
W14 9QT,11.68653629,157.5642635
W120BH,13.70912475,146.6642641
W12 0AA,23.22473972,82.44703684
W14 9DY,14.44943058,36.61003476
W12 0BA,13.89454426,50.04976359
W14 9TL,26.07815446,94.25557074
W14 9HE,21.36744815,67.76187919
W14 9HF,16.01789484,110.6853062
W14 9ST,6.466438604,74.93161836
SW6 5BQ,16.21591478,96.1158483
W14 9SP,12.62342589,36.73494028
W14 9SR,12.59062226,158.586088
SW61UE,11.90448832,27.49463266
W14 9JS,13.03379927,42.56735586
SW67AP,17.19552111,39.73406421
W6 8RH,16.71936198,14.38667813
SW61RR,14.96425822,94.05813165
SW61SR,14.15650698,94.29248541
W6 8JE,16.09902433,17.66210602
SW6 7HP,9.686013713,146.7010555
W149PS,18.27308666,41.94013853
W68JF,6.849691038,10.46701505
SW6 7EQ,14.28665249,1.193769973
SW61RE,20.39848394,-14.27915847
SW61RB,18.73006736,90.07864419
SW61RJ,21.64260623,70.03967626
SW6 1LF,16.92310827,137.3475867
SW11 3EG,12.67902543,144.419156
NN16 8SE,9.798488679,58.23724441
E17 4DJ,9.387646823,92.49776807
CR8 2AX,17.11280348,154.9648981
CR0 6JR,8.290661046,71.28969345
CR0 6UW,15.10292193,44.02373659
CV4 9FJ,19.65219887,76.48464448
CV4 9FG,11.70872674,37.35088989
CV4 9AS,12.48782695,118.0338727
CV1 4EX,17.18314371,89.98346399
CV1 5HX,21.21294439,97.49774798
CV4 9DS,11.28273358,73.49302386
CV4 9EG,11.02266683,24.64903129
CV4 9JN,19.49015886,34.48510885
CV3 3JF,7.531796651,56.11709716
CV1 4BX,11.86696428,69.69099913
BS16 4NE,29.54039189,147.1459205
PO32 6DB,19.516565,93.84083615
LS2 3AX,17.81078973,231.0758525
CV4 9JS,22.22326096,89.62046738
CV3 3AA,9.801447458,78.85429296
CV4 9JD,23.65385707,143.8149959
CV4 9JW,18.66590977,159.2269958
CV3 3EN,18.77004326,95.40169797
LE16 7NH,12.48356234,66.49135183
LE16 9QG,10.56373711,125.3604925
LE16 7DU,11.09477136,65.85063578
HP21 8AL,15.17814684,76.52914325
MK3 6LG,14.33490462,78.64318374
BR8 8DR,25.66982299,31.94970924
TA20 1QD,9.40619942,82.82664606
EX36 4AS,28.69138621,150.6614629
EX31 1DR,28.35957158,187.854512
EX34 8HE,8.071383876,90.00907577
TQ6 9PF,17.79400741,123.4499348
EX7 9QF,12.20110536,103.3870786
MK3 6AA,12.40210381,56.01697486
LE18 4PF,32.97596405,255.6764421
MK46 5DX,7.535918851,10.16810519
RH16 2LA,21.63269829,89.4695469
MK16 0LW,15.92450842,67.69969496
TA1 1UR,15.52610073,55.10276703
SW9 0SP,7.040936578,102.5398719
SW8 2PB,20.36317207,72.54652799
SW4 6QF,17.73668248,91.8478621
SW16 2AY,10.69803083,80.37879726
SW4 8HX,10.36697506,33.27058227
SW2 2BL,19.92485282,146.1904089
SW2 2AR,9.65947965,76.49523871
SW16 2SY,8.879209491,-39.9041008
SW2 3DN,17.86693045,60.44848898
SW2 2DT,16.86958612,165.657982
SW4 9EL,7.278057846,-1.473811053
SW12 0ND,7.015267679,183.5527948
SE1 7DF,18.8806515,102.425506
SW2 5NH,10.35718034,113.440792
SW2 5JA,19.66621857,55.18711514
SW2 5HG,11.77965195,133.4594433
SW9 9LZ,15.57739151,38.98980413
SE24 0HZ,11.63968698,110.5192545
SW2 5BH,12.22069971,98.22349051
SW16 1BU,19.36840741,165.4147293
SW4 9EP,16.7004943,69.62120993
SE11 4NT,9.024663001,66.69484131
SW12 0HJ,7.105042724,122.2351007
SW2 5AJ,10.52102013,49.74723872
SE11 5JT,10.00437299,46.03830636
SE24 0BZ,8.189994478,114.2682935
SW8 2DD,18.60921746,91.4467713
SW16 2NU,8.744395,72.96871252
SW2 2TX,8.681642103,46.90462408
SE5 9DH,17.49652314,126.5305192
MK46 4JS,10.0141756,60.71307781
TA1 4AS,16.56841231,67.58078941
TA21 8LZ,24.22731171,126.0777557
TA24 8PX,35.77715907,124.0737174
SW9 8UA,14.7122465,54.90640088
TA4 4QA,31.41326058,197.2756194
TA4 2JZ,36.73219242,66.07632396
TA1 1HE,26.62189813,121.755807
TA24 5AY,17.89544686,116.8727881
TA23 0AQ,15.56503063,86.23151507
SE11 6BZ,16.4185293,172.6892659
SW16 3DE,19.63130598,57.95371489
CV3 5GT,17.47433323,51.44847296
CT20 2DN,9.912492049,119.1990653
CT20 1EZ,22.41406921,86.80955062
CV3 5DX,18.31556058,30.48179693
CV21 2QN,8.730711048,46.55304407
CV37 6HT,11.11673191,141.3471258
E14 6EQ,18.25798956,122.7069729
E14 6AD,63.77165494,250.6001797
E14 6DR,41.71340729,186.1410586
E14 6DJ,16.57492845,64.27554248
E14 6DA,33.02170559,105.4289477
E14 6DF,66.20795014,261.7757227
E14 6DH,62.27650646,240.5222774
E14 0FS,39.94555054,187.9528833
E14 0SH,18.82989686,118.8587812
E14 0SW,53.43530461,253.8492733
E14 6ND,17.73580623,177.3140053
E14 6LY,21.2106207,86.52493888
E14 6LX,24.60447395,135.0271135
E14 6QY,23.19057943,225.1300858
E14 6QA,26.15739127,91.72031994
E14 9NY,58.35508611,203.8439225
E14 3LE,52.40127646,176.152447
E14 3PE,14.84592653,42.61194079
E14 3LR,24.75215242,160.3575625
E14 3ND,32.41531763,122.8513166
E14 3HG,67.41069806,309.547147
E14 3HH,24.89231987,81.55706972
E14 3JE,23.31942516,58.05378059
E14 3HR,18.37611258,-51.15657864
E14 3BX,24.20188622,119.0631698
E14 3DD,19.23672374,125.2041851
E14 3DB,19.21660736,64.64244619
E14 3BP,68.57164602,264.8411803
E14 3BW,55.37152275,216.0413909
E14 9UL,61.45600703,140.8294292
E14 9WU,12.54381942,98.52720697
E14 8PD,37.43560806,116.2452924
E14 0DJ,35.04103127,144.3355644
E14 8EL,30.29611493,156.8584958
E14 7HF,6.546318804,70.68094173
E1 0NG,38.50019072,118.9679585
E1 4LU,17.73382419,136.5485308
E2 9LY,29.19090011,-6.615346642
E2 9QA,24.42512092,103.8736922
E14 6DN,34.70704877,181.9395503
E2 7DW,53.89260086,178.1850874
E2 7QB,18.64613734,152.1136917
E3 4LF,11.66207946,-13.72760238
E1W 2RR,36.41666661,184.9431166
E1W 2QG,28.62770443,120.4596972
E1W 2PQ,24.0973823,105.9309916
E1W 3AQ,48.90544506,217.1235595
E1W 2JU,8.487347211,66.42943853
E1W 2PA,34.7928074,185.3662407
E1W 3AT,57.09870414,122.9632511
E1 2QA,19.34856286,110.1077526
E1 1LS,15.48375648,26.80577062
E1W 1NA,19.46895533,77.38599363
E1 8DE,15.10341605,100.6340637
E1 0BW,10.74174567,44.18343102
E1W 1UA,29.01753831,146.6975887
CV3 5EU,15.4268308,36.01896303
SO15 2DA,15.97986312,41.89641854
SO15 2AN,23.16717307,182.8414259
CV3 5QP,16.55692113,93.696075
PO37 7NP,29.83510706,152.7209762
CV3 5HQ,17.02339429,96.96579724
CV4 9JL,15.87756997,51.20082265
CV3 5LZ,9.887061148,59.53385661
CV3 5EP,25.05233801,113.6424339
CV3 3JG,9.205979143,78.80526178
CV3 5LQ,30.43074798,77.6869897
CV3 5AD,17.18627244,52.49285294
CV3 5NN,15.89161545,101.3324497
CV3 5NL,10.57178273,149.5206453
CV3 5NP,18.20017203,71.96121032
W12 7NJ,9.429604256,73.88215672
CV3 5NJ,18.30957792,101.2945933
CV5 7EX,20.03601046,233.525582
CV3 5LP,27.93231574,86.88500709
CV3 3AD,11.48172853,80.1157956
CV3 3AE,24.27643572,128.1988478
SG1 1EH,28.98460578,183.8378155
CV3 5GN,13.19493154,50.20615887
CV3 5AG,14.14089599,34.08746516
CV5 7GJ,11.85320481,120.4446703
CV5 7GH,8.114545547,23.73072321
CV5 7GR,21.63175914,57.85499571
SL6 6BB,19.70969824,109.8873111
SL6 4DD,17.34639904,90.61847837
CV6 1JR,10.38032684,125.614913
CV2 3DB,10.47710518,106.9447215
CV2 3DE,12.27054882,129.7035043
CV4 9AL,16.03237931,75.90092244
CV5 7BJ,18.93986871,29.92397563
CV5 9NA,8.609519575,-116.3484102
CV6 6AR,16.10033402,44.53169542
EN8 0AQ,21.3414296,102.5786117
EN7 5ET,24.5934157,207.8106696
EN8 7LZ,36.81564968,285.9059634
EN8 8XN,56.33474054,184.2386377
W6 8EB,12.11191829,99.25507869
SW6 7JW,12.23328716,34.30928138
SW6 5AD,20.25495753,197.0015391
SW6 2HH,14.53990656,-2.597984718
SW6 2DR,7.877030422,24.38359049
SW6 1NQ,12.14259737,-18.77836254
SW6 1NH,9.090112548,142.1049538
SW6 1NW,10.48070795,34.13928229
SW6 2BG,13.50982389,160.1853178
SW6 7JZ,6.181030327,134.0489263
SW6 3AR,17.84935654,111.2141726
SW6 2BD,20.90093685,125.6737949
SW6 7LA,10.58444483,120.6827037
SW6 7QJ,13.59782341,100.4658571
SW6 7DW,16.38449173,-4.764349311
SW6 2BP,13.55579802,195.3933593
SW6 7QN,13.37759952,23.58678492
PO30 5TA,19.33835717,38.8166365
FY8 5JA,21.91278936,42.10381973
NN1 1PJ,39.41870411,214.1497527
DY51SF,13.01880691,41.50982446
M26 4JY,13.47252279,35.9835302
NN11 4DR,26.35709411,54.51903846
EX17 3PH,15.16904078,117.7112302
NN13 7FH,30.80220529,62.0460207
DY6 7HS,13.30578729,96.55195498
CT16 2ES,13.42286443,-22.93438452
PE11 3ZN,24.75441687,42.18095716
GL53 9PQ,18.10680162,107.0965292
EX32 8HX,21.13216061,82.01382217
TS6 6TD,22.91569931,79.37054871
TF3 1BX,20.87832283,156.482184
WS11 8NL,14.51601204,187.9596103
CW2 7AT,37.50175907,187.8018792
W14 8RT,16.81586182,137.9136531
SW6 2BU,16.49171587,105.3798971
W14 9JR,9.506225708,89.3694092
SW6 3UP,18.84682339,195.228347
W6 8DX,16.59659644,118.5490482
W6 8JG,15.8381865,62.98742406
SW6 7DN,17.52816544,162.3800103
W14 9RD,10.44871567,153.591837
W6 8LN,19.49443763,152.3325681
W14 9PZ,9.764539633,25.4724404
SW65AW,10.44998439,16.12768044
SW6 5BJ,11.92359526,121.5564802
W12 0Ap,13.6770857,-45.89096364
W6 8PY,7.787492292,41.9372338
SW6 5RP,7.936126155,83.81831408
W6 8LT,8.143630004,82.44550367
W6 9SY,14.97409924,48.83818322
SW62HT,10.15372478,70.60777554
SW62HJ,14.14334809,136.1717033
W120HD,10.23792243,125.412569
SW65TB,6.563897258,10.90996626
W6 9PB,6.515708767,71.57805491
SW6 7BE,6.949956335,86.71364191
SW6 5AA,12.47251966,27.94455717
W6 9SJ,12.10542251,192.5978669
W12 0AS,12.75937694,91.16051344
SW62AP,14.16019621,51.10205905
SW62HN,12.23116874,70.66800004
SW65AX,19.17123719,193.7949385
SW6 2AP,17.86816612,123.3813658
W14 9PS,16.09209182,66.29872898
W6 8DG,19.41043951,151.6654865
SW6 7BD,15.4506414,31.58846766
W6 9EY,7.927720122,93.23569512
W6 8HN,11.2068912,66.95492141
W6 9SW,14.98343622,82.6614371
SW6 5DH,11.17345147,72.97988282
W6 8DT,15.22160652,17.37973157
W120HA,8.459818333,84.18806159
SW6 2JN,12.53551391,-8.383797547
SW65BT,14.99064915,81.19309159
W6 9SS,17.58550665,6.387827116
W6 9SR,9.719354224,47.90559566
W6 9SP,6.626661559,110.6226718
W13 0BN,17.801702,164.0600459
W6 8DU,21.92438739,29.78916142
W68EA,14.52573021,30.16855786
SW6 5BE,11.99800593,96.01416451
W69NY,11.02962894,121.4871187
SW65AU,8.349455002,102.6067497
W120HB,9.11291164,145.615368
W6 8QL,9.734049414,94.71387249
SW6 7BQ,19.12408018,125.9289065
W6 9EX,7.695235914,61.47837109
W6 9HE,7.796267613,-15.43549407
W149HU,18.81213779,69.58273979
SW6 7UF,12.30529938,10.69331471
W14 8RZ,12.74933412,82.50286764
W6 9EW,15.43032647,82.40944495
W6 8DS,18.00636527,-33.65473507
W6 9NX,16.33142817,22.98184523
SW6 1NS,6.959993456,54.34572688
W6 8DY,13.83796363,46.69093756
SW6 2AB,21.72413886,148.1244326
W6 8EA,19.1307711,111.0507652
SW6 1EH,15.25826253,63.4931804
W6 8NY,7.81762781,77.66507073
SW6 5DN,16.56209883,139.533158
SW6 7AU,6.890877079,106.1868787
SW6 2AL,8.14298292,79.49311711
W14 9HG,8.800630519,-18.58280149
SW6 2BA,9.412310724,42.4619703
W6 8NJ,14.99577914,67.02304008
W6 8NH,11.385517,22.0477186
SW6 5AG,14.56789668,186.2950819
SW6 4DT,13.00785631,142.7084708
SW8 2EX,6.070152262,14.04306135
W6 0TD,15.72500021,53.42049233
W6 8NX,8.963068656,88.85797776
W14 9SD,13.99697909,95.56650085
SW6 5QH,8.199012282,47.21146489
SW6 2EL,15.04926391,153.9917878
SW6 4EA,15.5305988,122.3502228
SW6 2ER,10.55735044,76.98940187
SW6 7BA,8.407879934,56.56523446
SW6 5DW,15.52997822,87.66531669
W6 8QF,9.800173931,92.27012857
W6 8RP,10.63764456,92.67045507
SW6 5AZ,14.09989926,62.20441043
W6 8ND,16.07950153,30.57676322
W6 8RB,10.46867414,62.02979863
W6 8LH,14.30614339,199.4325494
SW6 4QE,25.0746647,178.1360876
W14 9LX,20.1914728,126.1772474
W6 8RE,19.30204716,9.288876635
W12 0BU,18.05876592,125.0738752
W12 0RA,11.78627375,39.18390803
SW6 2HX,15.05336893,110.0605152
SW6 7TZ,11.19329404,93.16874429
W12 0HG,14.90965656,30.02867804
SW6 4QG,7.641020236,-7.264693697
SW6 2JB,22.13593123,98.6389297
SW6 7UR,14.8608439,48.70691295
SW6 7DA,15.80310554,50.65919745
W14 9XA,7.177244071,23.55790316
SW6 1NL,7.243978051,59.70304961
W14 9LE,10.52118044,-12.38980961
SW6 7BX,14.95893211,137.2467171
SW6 2AR,8.574517067,27.40573948
SW6 2HP,9.422854033,138.4629737
W14 8QN,10.35516733,-51.73591524
SW6 4QB,10.24583348,-69.66663114
SW6 7UD,12.12247087,49.28174269
W14 9HZ,19.11992836,40.23740357
W12 0AG,13.2061284,94.97602147
W6 8NS,20.47723769,154.1035829
W12 0RG,19.7384989,95.5190259
SW6 2HU,7.916879693,24.20579459
SW6 7UG,9.100901889,115.802677
SW6 6AU,18.7992929,22.00411055
SW6 1RL,5.474741791,-19.52863058
W6 8HS,10.78692858,155.5756151
W12 0AL,9.395380183,-14.80432118
SW6 4PP,8.727931609,79.87911852
W6 9SH,13.34468515,66.29942195
SW6 4DH,7.999950261,-62.38327176
SW6 1RJ,11.30822235,28.09093707
SW65DW,15.44005236,13.46433356
W6 8JW,11.58103891,15.0477903
N11 2DX,18.15583807,96.88631332
SW6 4DJ,14.44729972,8.139035792
BN2 5BE,32.00201974,139.5051195
RH16 4EX,16.65603687,89.19135945
W1F 7LZ,13.96654292,32.49875682
RG9 1BE,17.00010177,130.5710497
PL5 3RF,9.741538356,56.42503386
N9 0SG,15.33247933,35.15034533
CV3 6HX,16.70447203,101.4226106
CV3 6JD,18.34453968,170.9823104
CV3 5FF,13.46557367,69.67012204
CB22 3FF,13.38035164,53.75759235
IG11 7BA,10.61271247,77.03791491
B1 2HT,6.077417005,26.54719727
LS1 4HR,13.97401296,35.06357259
W6 8DR,5.140148712,37.47900629
UB3 5AL,7.026797904,-21.06503674
SE1 9HH,7.760978446,143.7945185
SE10 8JA,7.772144628,-52.42524844
PO1 2LX,12.26041005,70.71635665
RG1 1DP,9.661768997,172.5195866
S1 2PR,8.725516372,2.575037976
BD18 3ST,8.109610555,37.41311169
SO17 1AQ,7.005647868,82.79018205
SE16 3NS,39.782969,154.51195
SE1 5RF,8.813937261,96.80033091
SE1 5DR,17.76204076,111.3825507
SE16 4UX,38.06138647,141.4239008
SE16 4UT,18.26815143,161.1101749
SE17 1LX,22.45909458,17.64765019
SE17 1BS,27.00776326,71.5171806
SE17 3AS,16.81329688,127.4938969
SE17 1NJ,18.28450723,105.7875801
SE16 4QS,12.29195743,51.69986289
SE17 1FN,34.70194506,107.2484054
SE17 3NF,14.38007572,155.6399185
SE17 3BH,16.8748648,109.3521784
SE11 4SN,17.07200958,123.8339518
NW8 6QP,7.244132265,3.021240033
SW1V 2JR,7.50303212,93.67683587
W1J 5DJ,14.99093281,118.0682423
SW1X 7DA,20.52084271,110.1313068
W1U 4EE,9.047120605,23.3109789
W2 4LD,18.05183206,139.7688235
W2 6DD,20.60920343,81.24687825
SW1V 1PH,11.09672228,102.484581
W2 1AB,11.3305159,69.78211441
NW1 6ER,9.553453702,46.59794942
SW1V 2NP,10.00428395,-11.61774627
SW1V 1PJ,15.70511571,208.0975608
W2 4JZ,17.24176524,0.020304029
W2 1UP,10.7355291,137.0207449
W2 3AA,15.56238966,42.35045328
W1H 2DH,20.75984899,57.95881408
W2 3DD,7.55602197,57.56418533
NW8 8DH,9.675882472,80.25518505
SW1P 2NB,17.16969829,95.59493291
W2 2PA,10.93075304,49.50442945
NW8 7RU,10.06391785,65.97257541
